Timestamp,Date,"Avg Rate (%/day)","Total Amount Active Swaps (BFX)",Used,Unused
1489279410,"2017-03-12 00:43:30",0.00165,990222.6818,990222.6818,0
1489275823,"2017-03-11 23:43:43",0.00142,990222.06263,990222.06263,0
1489272268,"2017-03-11 22:44:28",0.00142,990221.54111,990221.54111,0
1489268617,"2017-03-11 21:43:37",0.00143,985229.7605,985229.7605,0
1489265039,"2017-03-11 20:43:59",0.00143,985229.13294,985229.13294,0
1489261380,"2017-03-11 19:43:00",0.00143,985228.77607,985228.77607,0
1489257786,"2017-03-11 18:43:06",0.00143,985429.29527,985429.29527,0
1489254185,"2017-03-11 17:43:05",0.00144,985427.68017,985427.68017,0
1489250608,"2017-03-11 16:43:28",0.00144,985427.05747,985427.05747,0
1489246995,"2017-03-11 15:43:15",0.00149,985465.12135,985426.37812,38.74323
1489243401,"2017-03-11 14:43:21",0.00149,985425.80799,985425.80799,0
1489239791,"2017-03-11 13:43:11",0.00149,980981.57617,980981.57617,0
1489236182,"2017-03-11 12:43:02",0.00149,980981.09345,980981.09345,0
1489232601,"2017-03-11 11:43:21",0.00149,981166.86642,980980.24447,186.62196
1489228982,"2017-03-11 10:43:02",0.00149,981162.31061,980975.68866,186.62196
1489225410,"2017-03-11 09:43:30",0.00149,981161.89769,980975.27573,186.62196
1489221833,"2017-03-11 08:43:53",0.00148,1022548.13802,1022361.51606,186.62196
1489218194,"2017-03-11 07:43:14",0.00147,1026780.96939,1026594.34743,186.62196
1489214590,"2017-03-11 06:43:10",0.00147,1021278.70745,1021092.08549,186.62196
1489210986,"2017-03-11 05:43:06",0.00147,1027436.79343,1027250.17147,186.62196
1489207396,"2017-03-11 04:43:16",0.00148,1027432.50722,1027245.88526,186.62196
1489203790,"2017-03-11 03:43:10",0.00148,1027962.65415,1027776.03219,186.62196
1489200211,"2017-03-11 02:43:31",0.00148,1027991.83003,1027805.20807,186.62196
1489196616,"2017-03-11 01:43:36",0.00148,1030121.12183,1030121.12183,0
1489193022,"2017-03-11 00:43:42",0.00148,1030119.81556,1030119.81556,0
1489189416,"2017-03-10 23:43:36",0.00148,1035970.08435,1035970.08435,0
1489185776,"2017-03-10 22:42:56",0.00148,1015660.59287,1015660.59287,0
1489182110,"2017-03-10 21:41:50",0.00148,987331.99739,987331.99739,0
1489178437,"2017-03-10 20:40:37",0.00157,953463.88338,953463.88338,0
1489174805,"2017-03-10 19:40:05",0.00158,921295.18316,921295.18316,0
1489171218,"2017-03-10 18:40:18",0.00158,922108.35439,922108.35439,0
1489167631,"2017-03-10 17:40:31",0.00159,926107.44684,926107.44684,0
1489164023,"2017-03-10 16:40:23",0.00157,933015.5553,933015.5553,0
1489160499,"2017-03-10 15:41:39",0.00157,923014.78331,923014.78331,0
1489156849,"2017-03-10 14:40:49",0.00157,925163.15992,925163.15992,0
1489153372,"2017-03-10 13:42:52",0.00158,933727.09925,933727.09925,0
1489149568,"2017-03-10 12:39:28",0.00158,914863.31422,914863.31422,0
1489145979,"2017-03-10 11:39:39",0.00158,914862.7466,914862.7466,0
1489142398,"2017-03-10 10:39:58",0.00158,914862.1915,914862.1915,0
1489138773,"2017-03-10 09:39:33",0.00158,914861.64546,914861.64546,0
1489135203,"2017-03-10 08:40:03",0.00158,914855.21675,914855.21675,0
1489131587,"2017-03-10 07:39:47",0.00164,942039.65618,942039.65618,0
1489127990,"2017-03-10 06:39:50",0.00164,942037.95182,942037.95182,0
1489124379,"2017-03-10 05:39:39",0.00164,942037.49314,942037.49314,0
1489120806,"2017-03-10 04:40:06",0.00165,942037.0328,942037.0328,0
1489117208,"2017-03-10 03:40:08",0.00165,942036.21749,942036.21749,0
1489113612,"2017-03-10 02:40:12",0.00165,942035.62624,942035.62624,0
1489109985,"2017-03-10 01:39:45",0.00165,942035.04122,942035.04122,0
1489106407,"2017-03-10 00:40:07",0.00165,943033.82726,943033.82726,0
1489102790,"2017-03-09 23:39:50",0.00165,943032.96622,943032.96622,0
1489099188,"2017-03-09 22:39:48",0.00165,943032.5073,943032.5073,0
1489095623,"2017-03-09 21:40:23",0.00165,943031.93037,943031.93037,0
